date,datetime,cash_type,card,money,coffee_name
2024-10-22,2024-10-22 07:34:00.044,card,ANON-0000-0000-0696,35.76,Cappuccino
2024-10-22,2024-10-22 08:25:32.220,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-10-22,2024-10-22 09:17:50.407,card,ANON-0000-0000-0800,25.96,Cortado
2024-10-22,2024-10-22 10:51:32.286,card,ANON-0000-0000-0402,21.06,Espresso
2024-10-22,2024-10-22 10:52:17.101,card,ANON-0000-0000-0402,25.96,Cortado
2024-10-22,2024-10-22 18:07:02.574,card,ANON-0000-0000-0801,25.96,Americano
2024-10-22,2024-10-22 19:46:39.213,card,ANON-0000-0000-0507,35.76,Hot Chocolate
2024-10-22,2024-10-22 19:47:50.466,card,ANON-0000-0000-0507,35.76,Latte
2024-10-23,2024-10-23 07:58:06.767,card,ANON-0000-0000-0696,35.76,Latte
2024-10-23,2024-10-23 08:45:14.798,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-10-23,2024-10-23 10:24:57.789,card,ANON-0000-0000-0141,25.96,Cortado
2024-10-23,2024-10-23 12:31:05.425,card,ANON-0000-0000-0802,30.86,Americano with Milk
2024-10-23,2024-10-23 16:20:02.262,card,ANON-0000-0000-0803,30.86,Americano with Milk
2024-10-23,2024-10-23 16:21:09.035,card,ANON-0000-0000-0803,30.86,Americano with Milk
2024-10-23,2024-10-23 16:42:30.220,card,ANON-0000-0000-0804,35.76,Cappuccino
2024-10-23,2024-10-23 17:02:46.329,card,ANON-0000-0000-0805,21.06,Espresso
2024-10-23,2024-10-23 18:58:58.511,card,ANON-0000-0000-0040,35.76,Cocoa
2024-10-23,2024-10-23 19:00:43.029,card,ANON-0000-0000-0040,35.76,Cappuccino
2024-10-23,2024-10-23 21:57:20.745,card,ANON-0000-0000-0518,30.86,Americano with Milk
2024-10-23,2024-10-23 21:58:23.747,card,ANON-0000-0000-0806,35.76,Hot Chocolate
2024-10-23,2024-10-23 22:23:38.310,card,ANON-0000-0000-0807,35.76,Latte
2024-10-24,2024-10-24 12:07:46.562,card,ANON-0000-0000-0808,25.96,Americano
2024-10-24,2024-10-24 13:23:59.581,card,ANON-0000-0000-0809,35.76,Cappuccino
2024-10-24,2024-10-24 14:09:46.711,card,ANON-0000-0000-0804,35.76,Cappuccino
2024-10-24,2024-10-24 14:49:01.859,card,ANON-0000-0000-0810,35.76,Hot Chocolate
2024-10-24,2024-10-24 14:49:49.340,card,ANON-0000-0000-0810,35.76,Latte
2024-10-24,2024-10-24 15:47:32.792,card,ANON-0000-0000-0788,35.76,Latte
2024-10-24,2024-10-24 15:48:29.937,card,ANON-0000-0000-0788,35.76,Latte
2024-10-24,2024-10-24 18:53:47.318,card,ANON-0000-0000-0811,25.96,Americano
2024-10-24,2024-10-24 18:55:07.574,card,ANON-0000-0000-0811,25.96,Americano
2024-10-24,2024-10-24 19:50:18.736,card,ANON-0000-0000-0507,35.76,Latte
2024-10-24,2024-10-24 20:44:11.476,card,ANON-0000-0000-0812,25.96,Americano
2024-10-24,2024-10-24 21:14:44.888,card,ANON-0000-0000-0813,35.76,Hot Chocolate
2024-10-24,2024-10-24 21:15:29.126,card,ANON-0000-0000-0813,35.76,Hot Chocolate
2024-10-24,2024-10-24 21:56:20.063,card,ANON-0000-0000-0637,35.76,Hot Chocolate
2024-10-24,2024-10-24 21:57:10.028,card,ANON-0000-0000-0637,35.76,Cappuccino
2024-10-25,2024-10-25 07:38:11.145,card,ANON-0000-0000-0696,35.76,Cappuccino
2024-10-25,2024-10-25 07:45:22.853,card,ANON-0000-0000-0402,21.06,Espresso
2024-10-25,2024-10-25 08:10:04.813,card,ANON-0000-0000-0570,35.76,Cocoa
2024-10-25,2024-10-25 08:10:54.567,card,ANON-0000-0000-0570,35.76,Latte
2024-10-25,2024-10-25 08:18:49.780,card,ANON-0000-0000-0084,35.76,Cocoa
2024-10-25,2024-10-25 10:03:28.304,card,ANON-0000-0000-0683,25.96,Americano
2024-10-25,2024-10-25 10:05:21.012,card,ANON-0000-0000-0683,25.96,Americano
2024-10-25,2024-10-25 10:51:01.298,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-10-25,2024-10-25 11:49:42.876,card,ANON-0000-0000-0012,35.76,Cocoa
2024-10-25,2024-10-25 11:50:30.398,card,ANON-0000-0000-0012,35.76,Cocoa
2024-10-25,2024-10-25 12:06:50.176,card,ANON-0000-0000-0141,25.96,Cortado
2024-10-25,2024-10-25 12:40:37.466,card,ANON-0000-0000-0814,35.76,Latte
2024-10-25,2024-10-25 14:23:16.568,card,ANON-0000-0000-0137,35.76,Cappuccino
2024-10-25,2024-10-25 22:19:23.959,card,ANON-0000-0000-0815,35.76,Hot Chocolate
2024-10-25,2024-10-25 22:22:31.745,card,ANON-0000-0000-0815,21.06,Espresso
2024-10-26,2024-10-26 07:49:59.226,card,ANON-0000-0000-0682,35.76,Cappuccino
2024-10-26,2024-10-26 08:41:44.502,card,ANON-0000-0000-0141,25.96,Cortado
2024-10-26,2024-10-26 08:52:59.556,card,ANON-0000-0000-0334,35.76,Cappuccino
2024-10-26,2024-10-26 10:24:38.301,card,ANON-0000-0000-0816,25.96,Americano
2024-10-26,2024-10-26 12:18:09.342,card,ANON-0000-0000-0040,35.76,Cocoa
2024-10-26,2024-10-26 13:03:31.039,card,ANON-0000-0000-0817,35.76,Latte
2024-10-26,2024-10-26 14:34:58.654,card,ANON-0000-0000-0276,35.76,Latte
2024-10-26,2024-10-26 14:36:14.943,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-10-26,2024-10-26 15:05:22.072,card,ANON-0000-0000-0141,25.96,Cortado
2024-10-26,2024-10-26 15:06:19.074,card,ANON-0000-0000-0141,25.96,Cortado
2024-10-26,2024-10-26 15:38:28.729,card,ANON-0000-0000-0818,35.76,Latte
2024-10-26,2024-10-26 15:39:29.573,card,ANON-0000-0000-0818,35.76,Latte
2024-10-26,2024-10-26 15:52:01.660,card,ANON-0000-0000-0819,30.86,Americano with Milk
2024-10-26,2024-10-26 15:53:21.506,card,ANON-0000-0000-0820,30.86,Americano with Milk
2024-10-26,2024-10-26 19:19:21.305,card,ANON-0000-0000-0715,35.76,Cappuccino
2024-10-26,2024-10-26 20:34:46.718,card,ANON-0000-0000-0821,30.86,Americano with Milk
2024-10-27,2024-10-27 11:01:56.902,card,ANON-0000-0000-0347,30.86,Americano with Milk
2024-10-27,2024-10-27 12:53:25.989,card,ANON-0000-0000-0276,35.76,Latte
2024-10-27,2024-10-27 12:54:27.511,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-10-27,2024-10-27 13:43:46.609,card,ANON-0000-0000-0822,35.76,Cappuccino
2024-10-27,2024-10-27 16:17:06.175,card,ANON-0000-0000-0507,35.76,Latte
2024-10-28,2024-10-28 07:46:28.187,card,ANON-0000-0000-0696,35.76,Cappuccino
2024-10-28,2024-10-28 08:01:12.299,card,ANON-0000-0000-0823,25.96,Americano
2024-10-28,2024-10-28 08:35:02.901,card,ANON-0000-0000-0683,35.76,Latte
2024-10-28,2024-10-28 09:15:42.781,card,ANON-0000-0000-0242,30.86,Americano with Milk
2024-10-28,2024-10-28 11:42:36.495,card,ANON-0000-0000-0824,35.76,Latte
2024-10-28,2024-10-28 11:43:43.322,card,ANON-0000-0000-0824,35.76,Latte
2024-10-28,2024-10-28 12:01:36.054,card,ANON-0000-0000-0707,35.76,Hot Chocolate
2024-10-28,2024-10-28 12:02:34.807,card,ANON-0000-0000-0825,30.86,Americano with Milk
2024-10-28,2024-10-28 12:21:30.418,card,ANON-0000-0000-0826,35.76,Cappuccino
2024-10-28,2024-10-28 14:10:54.611,card,ANON-0000-0000-0819,30.86,Americano with Milk
2024-10-28,2024-10-28 14:11:56.316,card,ANON-0000-0000-0819,30.86,Americano with Milk
2024-10-28,2024-10-28 14:30:59.561,card,ANON-0000-0000-0827,30.86,Americano with Milk
2024-10-28,2024-10-28 16:01:20.507,card,ANON-0000-0000-0159,35.76,Latte
2024-10-28,2024-10-28 17:55:18.119,card,ANON-0000-0000-0828,35.76,Cocoa
2024-10-28,2024-10-28 17:56:02.397,card,ANON-0000-0000-0828,35.76,Cocoa
2024-10-28,2024-10-28 19:10:25.255,card,ANON-0000-0000-0257,35.76,Cappuccino
2024-10-28,2024-10-28 21:20:03.622,card,ANON-0000-0000-0329,30.86,Americano with Milk
2024-10-28,2024-10-28 22:05:50.772,card,ANON-0000-0000-0695,30.86,Americano with Milk
2024-10-29,2024-10-29 08:40:52.355,card,ANON-0000-0000-0804,35.76,Latte
2024-10-29,2024-10-29 08:47:05.646,card,ANON-0000-0000-0683,35.76,Latte
2024-10-29,2024-10-29 09:31:57.680,card,ANON-0000-0000-0570,35.76,Latte
2024-10-29,2024-10-29 11:59:46.680,card,ANON-0000-0000-0829,30.86,Americano with Milk
2024-10-29,2024-10-29 12:21:36.806,card,ANON-0000-0000-0830,21.06,Espresso
2024-10-29,2024-10-29 14:15:43.838,card,ANON-0000-0000-0831,25.96,Cortado
2024-10-29,2024-10-29 14:17:00.697,card,ANON-0000-0000-0831,25.96,Cortado
2024-10-29,2024-10-29 14:37:35.961,card,ANON-0000-0000-0832,35.76,Cappuccino
2024-10-29,2024-10-29 16:09:33.742,card,ANON-0000-0000-0833,35.76,Hot Chocolate
2024-10-29,2024-10-29 16:10:56.815,card,ANON-0000-0000-0834,35.76,Cocoa
2024-10-29,2024-10-29 16:17:33.443,card,ANON-0000-0000-0225,35.76,Cocoa
2024-10-29,2024-10-29 18:02:04.368,card,ANON-0000-0000-0835,30.86,Americano with Milk
2024-10-29,2024-10-29 18:02:57.432,card,ANON-0000-0000-0835,30.86,Americano with Milk
2024-10-29,2024-10-29 19:02:05.362,card,ANON-0000-0000-0836,30.86,Americano with Milk
2024-10-29,2024-10-29 19:05:44.436,card,ANON-0000-0000-0206,35.76,Cappuccino
2024-10-29,2024-10-29 19:51:12.926,card,ANON-0000-0000-0507,35.76,Hot Chocolate
2024-10-29,2024-10-29 19:54:02.389,card,ANON-0000-0000-0507,35.76,Latte
2024-10-29,2024-10-29 20:07:35.659,card,ANON-0000-0000-0799,35.76,Latte
2024-10-30,2024-10-30 07:52:05.489,card,ANON-0000-0000-0703,35.76,Latte
2024-10-30,2024-10-30 08:46:26.777,card,ANON-0000-0000-0571,30.86,Americano with Milk
2024-10-30,2024-10-30 08:47:29.281,card,ANON-0000-0000-0571,30.86,Americano with Milk
2024-10-30,2024-10-30 09:11:29.359,card,ANON-0000-0000-0837,35.76,Latte
2024-10-30,2024-10-30 10:31:53.151,card,ANON-0000-0000-0838,35.76,Latte
2024-10-30,2024-10-30 10:33:07.699,card,ANON-0000-0000-0838,35.76,Latte
2024-10-30,2024-10-30 12:08:45.933,card,ANON-0000-0000-0375,35.76,Latte
2024-10-30,2024-10-30 12:09:46.789,card,ANON-0000-0000-0375,25.96,Americano
2024-10-30,2024-10-30 12:10:58.391,card,ANON-0000-0000-0734,30.86,Americano with Milk
2024-10-30,2024-10-30 12:37:00.765,card,ANON-0000-0000-0839,25.96,Americano
2024-10-30,2024-10-30 15:05:15.193,card,ANON-0000-0000-0507,35.76,Latte
2024-10-30,2024-10-30 15:07:03.043,card,ANON-0000-0000-0507,35.76,Latte
2024-10-30,2024-10-30 16:04:48.375,card,ANON-0000-0000-0840,30.86,Americano with Milk
2024-10-30,2024-10-30 18:08:12.493,card,ANON-0000-0000-0841,35.76,Hot Chocolate
2024-10-30,2024-10-30 19:18:31.485,card,ANON-0000-0000-0819,30.86,Americano with Milk
2024-10-30,2024-10-30 19:43:21.190,card,ANON-0000-0000-0842,30.86,Americano with Milk
2024-10-31,2024-10-31 07:54:17.331,card,ANON-0000-0000-0703,35.76,Latte
2024-10-31,2024-10-31 08:38:53.898,card,ANON-0000-0000-0683,35.76,Latte
2024-10-31,2024-10-31 09:18:19.100,card,ANON-0000-0000-0276,30.86,Americano with Milk
2024-10-31,2024-10-31 15:59:26.688,card,ANON-0000-0000-0843,35.76,Latte
2024-10-31,2024-10-31 16:00:30.983,card,ANON-0000-0000-0844,30.86,Americano with Milk
